countries,hts_code,condition
5110,52081960,full
5110,52081980,full
5110,52082120,full
5110,52082140,full
5110,52082160,full
5110,52082240,full
5110,52082260,full
5110,52082280,full
5110,52082300,full
5110,52082920,full
5110,52082940,full
5110,52082960,full
5110,52082980,full
5110,52083120,full
5110,52083140,full
5110,52083160,full
5110,52083180,full
5110,52083210,full
5110,52083230,full
5110,52083240,full
5110,52083250,full
5110,52083300,full
5110,52083920,full
5110,52083940,full
5110,52083960,full
5110,52083980,full
5110,52084120,full
5110,52084140,full
5110,52084160,full
5110,52084180,full
5110,52084210,full
5110,52084230,full
5110,52084240,full
5110,52084250,full
5110,52084300,full
5110,52084920,full
5110,52084940,full
5110,52084960,full
5110,52084980,full
5110,52085120,full
5110,52085140,full
5110,52085160,full
5110,52085180,full
5110,52085210,full
5110,52085230,full
5110,52085240,full
5110,52085250,full
5110,52085910,full
5110,52085920,full
5110,52085940,full
5110,52085960,full
5110,52085980,full
5110,52091100,full
5110,52091200,full
5110,52091900,full
5110,52092100,full
5110,52092200,full
5110,52092900,full
5110,52093130,full
5110,52093160,full
5110,52093200,full
5110,52093900,full
5110,52094130,full
5110,52094160,full
5110,52094200,full
5110,52094300,full
5110,52094900,full
5110,52095130,full
5110,52095160,full
5110,52095200,full
5110,52095900,full
5110,52101140,full
5110,52101160,full
5110,52101180,full
5110,52101910,full
5110,52101920,full
5110,52101940,full
5110,52101960,full
5110,52101980,full
5110,52102140,full
5110,52102160,full
5110,52102180,full
5110,52102910,full
5110,52102920,full
5110,52102940,full
5110,52102960,full
5110,52102980,full
5110,52103140,full
5110,52103160,full
5110,52103180,full
5110,52103200,full
5110,52103920,full
5110,52103940,full
5110,52103960,full
5110,52103980,full
5110,52104140,full
5110,52104160,full
5110,52104180,full
5110,52104910,full
5110,52104920,full
5110,52104940,full
5110,52104960,full
5110,52104980,full
5110,52105140,full
5110,52105160,full
5110,52105180,full
5110,52105910,full
5110,52105920,full
5110,52105940,full
5110,52105960,full
5110,52105980,full
5110,52111100,full
5110,52111200,full
5110,52111900,full
5110,52112021,full
5110,52112022,full
5110,52112029,full
5110,52113100,full
5110,52113200,full
5110,52113900,full
5110,52114100,full
5110,52114200,full
5110,52114300,full
5110,52114900,full
5110,52115100,full
5110,52115200,full
5110,52115900,full
5110,52121110,full
5110,52121160,full
5110,52121210,full
5110,52121260,full
5110,52121310,full
5110,52121360,full
5110,52121410,full
5110,52121460,full
5110,52121510,full
5110,52121560,full
5110,52122110,full
5110,52122160,full
5110,52122210,full
5110,52122260,full
5110,52122310,full
5110,52122360,full
5110,52122410,full
5110,52122460,full
5110,52122510,full
5110,52122560,full
5110,53011000,full
5110,53012100,full
5110,53012900,full
5110,53013000,full
5110,53021000,full
5110,53029000,full
5110,53031000,full
5110,53039000,full
5110,53050000,full
5110,53061000,full
5110,53062000,full
5110,53071000,full
5110,53072000,full
5110,53081000,full
5110,53082000,full
5110,53089010,full
5110,53089090,full
5110,53091100,full
5110,53091900,full
5110,53092120,full
5110,53092130,full
5110,53092140,full
5110,53092920,full
5110,53092930,full
5110,53092940,full
5110,53101000,full
5110,53109000,full
5110,53110020,full
5110,53110030,full
5110,53110040,full
5110,53110060,full
5110,54011000,full
5110,54012000,full
5110,54021130,full
5110,54021160,full
5110,54021930,full
5110,54021960,full
5110,54022030,full
5110,54022060,full
5110,54023130,full
5110,54023160,full
5110,54023230,full
5110,54023260,full
5110,54023330,full
5110,54023360,full
5110,54023430,full
5110,54023460,full
5110,54023931,full
5110,54023961,full
5110,54024400,full
5110,54024510,full
5110,54024590,full
5110,54024600,full
5110,54024710,full
5110,54024790,full
5110,54024800,full
5110,54024911,full
5110,54024991,full
5110,54025100,full
5110,54025210,full
5110,54025290,full
5110,54025300,full
5110,54025901,full
5110,54026100,full
5110,54026200,full
5110,54026300,full
5110,54026901,full
5110,54031030,full
5110,54031060,full
5110,54033100,full
5110,54033200,full
5110,54033300,full
5110,54033910,full
5110,54033990,full
5110,54034100,full
5110,54034200,full
5110,54034910,full
5110,54034990,full
5110,54041100,full
5110,54041210,full
5110,54041290,full
5110,54041910,full
5110,54041980,full
5110,54049000,full
5110,54050030,full
5110,54050060,full
5110,54060010,full
5110,54060020,full
5110,54071000,full
5110,54072000,full
5110,54073010,full
5110,54073090,full
5110,54074100,full
5110,54074200,full
5110,54074310,full
5110,54074320,full
5110,54074400,full
5110,54075100,full
5110,54075205,full
5110,54075220,full
5110,54075310,full
5110,54075320,full
5110,54075400,full
5110,54076111,full
5110,54076119,full
5110,54076121,full
5110,54076129,full
5110,54076191,full
5110,54076199,full
5110,54076910,full
5110,54076920,full
5110,54076930,full
5110,54076940,full
5110,54076990,full
5110,54077100,full
5110,54077200,full
5110,54077310,full
5110,54077320,full
5110,54077400,full
5110,54078100,full
5110,54078200,full
5110,54078300,full
5110,54078400,full
5110,54079105,full
5110,54079110,full
5110,54079120,full
5110,54079205,full
5110,54079210,full
5110,54079220,full
5110,54079305,full
5110,54079310,full
5110,54079315,full
5110,54079320,full
5110,54079405,full
5110,54079410,full
5110,54079420,full
5110,54081000,full
5110,54082100,full
5110,54082210,full
5110,54082290,full
5110,54082311,full
5110,54082319,full
5110,54082321,full
5110,54082329,full
5110,54082410,full
5110,54082490,full
5110,54083105,full
5110,54083110,full
5110,54083120,full
5110,54083205,full
5110,54083210,full
5110,54083230,full
5110,54083290,full
5110,54083305,full
5110,54083310,full
5110,54083315,full
5110,54083330,full
5110,54083390,full
5110,54083405,full
5110,54083410,full
5110,54083430,full
5110,54083490,full
5110,55011100,full
5110,55011900,full
5110,55012000,full
5110,55013000,full
5110,55014000,full
5110,55019001,full
5110,55021000,full
5110,55029000,full
5110,55031100,full
5110,55031910,full
5110,55031990,full
5110,55032000,full
5110,55033000,full
5110,55034000,full
5110,55039010,full
5110,55039090,full
5110,55041000,full
5110,55049000,full
5110,55051000,full
5110,55052000,full
5110,55061000,full
5110,55062000,full
5110,55063000,full
5110,55064000,full
5110,55069001,full
5110,55070000,full
5110,55081000,full
5110,55082000,full
5110,55091100,full
5110,55091200,full
5110,55092100,full
5110,55092200,full
5110,55093100,full
5110,55093200,full
5110,55094100,full
5110,55094200,full
5110,55095130,full
5110,55095160,full
5110,55095200,full
5110,55095300,full
5110,55095900,full
5110,55096100,full
5110,55096200,full
5110,55096920,full
5110,55096940,full
5110,55096960,full
5110,55099100,full
5110,55099200,full
5110,55099920,full
5110,55099940,full
5110,55099960,full
5110,55101100,full
5110,55101200,full
5110,55102000,full
5110,55103000,full
5110,55109020,full
5110,55109040,full
5110,55109060,full
5110,55111000,full
5110,55112000,full
5110,55113000,full
5110,55121100,full
5110,55121900,full
5110,55122100,full
5110,55122900,full
5110,55129100,full
5110,55129900,full
5110,55131100,full
5110,55131200,full
5110,55131300,full
5110,55131900,full
5110,55132100,full
5110,55132301,full
5110,55132900,full
5110,55133100,full
5110,55133901,full
5110,55134100,full
5110,55134910,full
5110,55134920,full
5110,55134990,full
5110,55141100,full
5110,55141200,full
5110,55141910,full
5110,55141990,full
5110,55142100,full
5110,55142200,full
5110,55142300,full
5110,55142900,full
5110,55143031,full
5110,55143032,full
5110,55143033,full
5110,55143039,full
5110,55144100,full
5110,55144200,full
5110,55144300,full
5110,55144900,full
5110,55151100,full
5110,55151200,full
5110,55151305,full
5110,55151310,full
5110,55151900,full
5110,55152100,full
5110,55152205,full
5110,55152210,full
5110,55152900,full
5110,55159100,full
5110,55159905,full
5110,55159910,full
5110,55159990,full
5110,55161100,full
5110,55161200,full
5110,55161300,full
5110,55161400,full
5110,55162100,full
5110,55162200,full
5110,55162300,full
5110,55162400,full
5110,55163105,full
5110,55163110,full
5110,55163205,full
5110,55163210,full
5110,55163305,full
5110,55163310,full
5110,55163405,full
5110,55163410,full
5110,55164100,full
5110,55164200,full
5110,55164300,full
5110,55164400,full
5110,55169100,full
5110,55169200,full
5110,55169300,full
5110,55169400,full
5110,56012100,full
5110,56012200,full
5110,56012900,full
5110,56013000,full
5110,56021010,full
5110,56021090,full
5110,56022100,full
5110,56022900,full
5110,56029030,full
5110,56029060,full
5110,56029090,full
5110,56031100,full
5110,56031200,full
5110,56031300,full
5110,56031430,full
5110,56031490,full
5110,56039100,full
5110,56039200,full
5110,56039300,full
5110,56039410,full
5110,56039430,full
5110,56039490,full
5110,56041000,full
5110,56049020,full
5110,56049090,full
5110,56050010,full
5110,56050090,full
5110,56060000,full
5110,56072100,full
5110,56072900,full
5110,56074110,full
5110,56074130,full
5110,56074910,full
5110,56074915,full
5110,56074925,full
5110,56074930,full
5110,56075025,full
5110,56075035,full
5110,56075040,full
5110,56079010,full
5110,56079015,full
5110,56079025,full
5110,56079035,full
5110,56079090,full
5110,56081100,full
5110,56081910,full
5110,56081920,full
5110,56089010,full
5110,56089023,full
5110,56089027,full
5110,56089030,full
5110,56090010,full
5110,56090020,full
5110,56090030,full
5110,56090040,full
5110,57011013,full
5110,57011016,full
5110,57011040,full
5110,57011090,full
5110,57019010,full
5110,57019020,full
5110,57021010,full
5110,57021090,full
5110,57022010,full
5110,57022020,full
5110,57023110,full
5110,57023120,full
5110,57023210,full
5110,57023220,full
5110,57023910,full
5110,57023920,full
5110,57024110,full
5110,57024120,full
5110,57024210,full
5110,57024220,full
5110,57024910,full
5110,57024915,full
5110,57024920,full
5110,57025020,full
5110,57025040,full
5110,57025052,full
5110,57025056,full
5110,57025059,full
5110,57029120,full
5110,57029130,full
5110,57029140,full
5110,57029210,full
5110,57029290,full
5110,57029905,full
5110,57029915,full
5110,57029920,full
5110,57031020,full
5110,57031080,full
5110,57032100,full
5110,57032910,full
5110,57032920,full
5110,57033100,full
5110,57033910,full
5110,57033920,full
5110,57039000,full
5110,57041000,full
5110,57042000,full
5110,57049001,full
5110,57050010,full
5110,57050020,full
5110,58011000,full
5110,58012100,full
5110,58012210,full
5110,58012290,full
5110,58012300,full
5110,58012600,full
5110,58012710,full
5110,58012750,full
5110,58013100,full
5110,58013200,full
5110,58013300,full
5110,58013600,full
5110,58013710,full
5110,58013750,full
5110,58019010,full
5110,58019020,full
5110,58021010,full
5110,58021090,full
5110,58022000,full
5110,58023000,full
5110,58030010,full
5110,58030020,full
5110,58030030,full
5110,58030040,full
5110,58030050,full
5110,58030090,full
5110,58041010,full
5110,58041090,full
5110,58042100,full
5110,58042910,full
5110,58042990,full
5110,58043000,full
5110,58050010,full
5110,58050020,full
5110,58050025,full
5110,58050030,full
5110,58050040,full
5110,58061010,full
5110,58061024,full
5110,58061028,full
5110,58061030,full
5110,58062000,full
5110,58063100,full
5110,58063210,full
5110,58063220,full
5110,58063910,full
5110,58063920,full
5110,58063930,full
5110,58064000,full
5110,58071005,full
5110,58071015,full
5110,58071020,full
5110,58079005,full
5110,58079015,full
5110,58079020,full
5110,58081010,full
5110,58081040,full
5110,58081050,full
5110,58081070,full
5110,58081090,full
5110,58089000,full
5110,58090000,full
5110,58101000,full
5110,58109100,full
5110,58109210,full
5110,58109290,full
5110,58109910,full
5110,58109990,full
5110,58110010,full
5110,58110020,full
5110,58110030,full
5110,58110040,full
5110,59011010,full
5110,59011020,full
5110,59019020,full
5110,59019040,full
5110,59021000,full
5110,59022000,full
5110,59029000,full
5110,59031010,full
5110,59031015,full
5110,59031018,full
5110,59031020,full
5110,59031025,full
5110,59031030,full
5110,59032010,full
5110,59032015,full
5110,59032018,full
5110,59032020,full
5110,59032025,full
5110,59032030,full
5110,59039010,full
5110,59039015,full
5110,59039018,full
5110,59039020,full
5110,59039025,full
5110,59039030,full
5110,59041000,full
5110,59049010,full
5110,59049090,full
5110,59050010,full
5110,59050090,full
5110,59069110,full
5110,59069120,full
5110,59069125,full
5110,59069130,full
5110,59069910,full
5110,59069920,full
5110,59069925,full
5110,59069930,full
5110,59070005,full
5110,59070015,full
5110,59070025,full
5110,59070035,full
5110,59070060,full
5110,59070080,full
5110,59080000,full
5110,59090010,full
5110,59090020,full
5110,59100010,full
5110,59100090,full
5110,59111010,full
5110,59111020,full
5110,59112010,full
5110,59112020,full
5110,59112030,full
5110,59113100,full
5110,59113200,full
5110,59114001,full
5110,59119000,full
5110,60011020,full
5110,60011060,full
5110,60012100,full
5110,60012200,full
5110,60012900,full
5110,60019100,full
5110,60019200,full
5110,60019910,full
5110,60019990,full
5110,60024040,full
5110,60024080,full
5110,60029040,full
5110,60029080,full
5110,60031010,full
5110,60031090,full
5110,60032010,full
5110,60032030,full
5110,60033010,full
5110,60033060,full
5110,60034010,full
5110,60034060,full
5110,60039010,full
5110,60039090,full
5110,60041000,full
5110,60049020,full
5110,60049090,full
5110,60052100,full
5110,60052200,full
5110,60052300,full
5110,60052400,full
5110,60053500,full
5110,60053600,full
5110,60053700,full
5110,60053800,full
5110,60053900,full
5110,60054100,full
5110,60054200,full
5110,60054300,full
5110,60054400,full
5110,60059010,full
5110,60059090,full
5110,60061000,full
5110,60062110,full
5110,60062190,full
5110,60062210,full
5110,60062290,full
5110,60062310,full
5110,60062390,full
5110,60062410,full
5110,60062490,full
5110,60063100,full
5110,60063200,full
5110,60063300,full
5110,60063400,full
5110,60064100,full
5110,60064200,full
5110,60064300,full
5110,60064400,full
5110,60069010,full
5110,60069090,full
5110,61012000,full
5110,61013010,full
5110,61013015,full
5110,61013020,full
5110,61019005,full
5110,61019010,full
5110,61019090,full
5110,61021000,full
5110,61022000,full
5110,61023005,full
5110,61023010,full
5110,61023020,full
5110,61029010,full
5110,61029090,full
5110,61031010,full
5110,61031020,full
5110,61031030,full
5110,61031040,full
5110,61031050,full
5110,61031060,full
5110,61031070,full
5110,61031090,full
5110,61032200,full
5110,61032300,full
5110,61032905,full
5110,61032910,full
5110,61032920,full
5110,61033100,full
5110,61033200,full
5110,61033310,full
5110,61033320,full
5110,61033910,full
5110,61033940,full
5110,61033980,full
5110,61034110,full
5110,61034120,full
5110,61034210,full
5110,61034220,full
5110,61034310,full
5110,61034315,full
5110,61034320,full
5110,61034910,full
5110,61034920,full
5110,61034940,full
5110,61034980,full
5110,61041310,full
5110,61041320,full
5110,61041910,full
5110,61041915,full
5110,61041940,full
5110,61041950,full
5110,61041960,full
5110,61041980,full
5110,61042200,full
5110,61042300,full
5110,61042905,full
5110,61042910,full
5110,61042920,full
5110,61043100,full
5110,61043200,full
5110,61043310,full
5110,61043320,full
5110,61043910,full
5110,61043920,full
5110,61044100,full
5110,61044200,full
5110,61044310,full
5110,61044320,full
5110,61044410,full
5110,61044420,full
5110,61044910,full
5110,61044990,full
5110,61045100,full
5110,61045200,full
5110,61045310,full
5110,61045320,full
5110,61045910,full
5110,61045940,full
5110,61045980,full
5110,61046100,full
5110,61046210,full
5110,61046220,full
5110,61046310,full
5110,61046315,full
5110,61046320,full
5110,61046910,full
5110,61046920,full
5110,61046940,full
5110,61046980,full
5110,61051000,full
5110,61052010,full
5110,61052020,full
5110,61059010,full
5110,61059040,full
5110,61059080,full
5110,61061000,full
5110,61062010,full
5110,61062020,full
5110,61069010,full
5110,61069015,full
5110,61069025,full
5110,61069030,full
5110,61071100,full
5110,61071200,full
5110,61071910,full
5110,61071990,full
5110,61072100,full
5110,61072200,full
5110,61072920,full
5110,61072950,full
5110,61072990,full
5110,61079100,full
5110,61079910,full
5110,61079920,full
5110,61079950,full
5110,61079990,full
5110,61081100,full
5110,61081910,full
5110,61081990,full
5110,61082100,full
5110,61082210,full
5110,61082290,full
5110,61082910,full
5110,61082990,full
5110,61083100,full
5110,61083200,full
5110,61083910,full
5110,61083940,full
5110,61083980,full
5110,61089100,full
5110,61089200,full
5110,61089920,full
5110,61089950,full
5110,61089990,full
5110,61091000,full
5110,61099010,full
5110,61099015,full
5110,61099040,full
5110,61099080,full
5110,61101100,full
5110,61101210,full
5110,61101220,full
5110,61101900,full
5110,61102010,full
5110,61102020,full
5110,61103010,full
5110,61103015,full
5110,61103020,full
5110,61103030,full
5110,61109010,full
5110,61109090,full
5110,61112010,full
5110,61112020,full
5110,61112030,full
5110,61112040,full
5110,61112050,full
5110,61112060,full
5110,61113010,full
5110,61113020,full
5110,61113030,full
5110,61113040,full
5110,61113050,full
5110,61119005,full
5110,61119010,full
5110,61119020,full
5110,61119030,full
5110,61119040,full
5110,61119050,full
5110,61119070,full
5110,61119090,full
5110,61121100,full
5110,61121200,full
5110,61121910,full
5110,61121940,full
5110,61121980,full
5110,61122010,full
5110,61122020,full
5110,61123100,full
5110,61123900,full
5110,61124100,full
5110,61124900,full
5110,61130010,full
5110,61130090,full
5110,61142000,full
5110,61143010,full
5110,61143020,full
5110,61143030,full
5110,61149005,full
5110,61149010,full
5110,61149090,full
5110,61152100,full
5110,61152200,full
5110,61152940,full
5110,61152980,full
5110,61153010,full
5110,61153090,full
5110,61159400,full
5110,61159560,full
5110,61159590,full
5110,61159660,full
5110,61159690,full
5110,61159914,full
5110,61159919,full
5110,61159940,full
5110,61159990,full
5110,61161005,full
5110,61161008,full
5110,61161013,full
5110,61161017,full
5110,61161044,full
5110,61161048,full
5110,61161055,full
5110,61161065,full
5110,61161075,full
5110,61161095,full
5110,61169100,full
5110,61169205,full
5110,61169208,full
5110,61169264,full
5110,61169274,full
5110,61169288,full
5110,61169294,full
5110,61169305,full
5110,61169308,full
5110,61169364,full
5110,61169374,full
5110,61169388,full
5110,61169394,full
5110,61169920,full
5110,61169935,full
5110,61169948,full
5110,61169954,full
5110,61169975,full
5110,61169995,full
5110,61171010,full
5110,61171020,full
5110,61171040,full
5110,61171060,full
5110,61178020,full
5110,61178030,full
5110,61178085,full
5110,61178087,full
5110,61178095,full
5110,61179010,full
5110,61179090,full
5110,62012011,full
5110,62012019,full
5110,62012029,full
5110,62012035,full
5110,62012040,full
5110,62013012,full
5110,62013020,full
5110,62013030,full
5110,62013040,full
5110,62013050,full
5110,62013060,full
5110,62013070,full
5110,62013080,full
5110,62014010,full
5110,62014015,full
5110,62014020,full
5110,62014025,full
5110,62014035,full
5110,62014040,full
5110,62014045,full
5110,62014050,full
5110,62014055,full
5110,62014060,full
5110,62014065,full
5110,62014070,full
5110,62014075,full
5110,62019019,full
5110,62019029,full
5110,62019039,full
5110,62019049,full
5110,62019059,full
5110,62019069,full
5110,62022011,full
5110,62022019,full
5110,62022029,full
5110,62022035,full
5110,62022040,full
5110,62023012,full
5110,62023020,full
5110,62023030,full
5110,62023040,full
5110,62023050,full
5110,62023060,full
5110,62023070,full
5110,62023080,full
5110,62024010,full
5110,62024015,full
5110,62024020,full
5110,62024025,full
5110,62024035,full
5110,62024040,full
5110,62024045,full
5110,62024050,full
5110,62024055,full
5110,62024060,full
5110,62024065,full
5110,62024070,full
5110,62024075,full
5110,62029019,full
5110,62029029,full
5110,62029039,full
5110,62029049,full
5110,62029059,full
5110,62029069,full
5110,62031115,full
5110,62031130,full
5110,62031160,full
5110,62031190,full
5110,62031210,full
5110,62031220,full
5110,62031910,full
5110,62031920,full
5110,62031930,full
5110,62031950,full
5110,62031990,full
5110,62032210,full
5110,62032230,full
5110,62032300,full
5110,62032910,full
5110,62032915,full
5110,62032920,full
5110,62032930,full
5110,62033150,full
5110,62033190,full
5110,62033210,full
5110,62033220,full
5110,62033310,full
5110,62033320,full
5110,62033910,full
5110,62033920,full
5110,62033950,full
5110,62033990,full
5110,62034101,full
5110,62034103,full
5110,62034106,full
5110,62034108,full
5110,62034125,full
5110,62034130,full
5110,62034160,full
5110,62034180,full
5110,62034203,full
5110,62034205,full
5110,62034207,full
5110,62034217,full
5110,62034225,full
5110,62034245,full
5110,62034301,full
5110,62034303,full
5110,62034305,full
5110,62034309,full
5110,62034311,full
5110,62034313,full
5110,62034345,full
5110,62034355,full
5110,62034360,full
5110,62034365,full
5110,62034370,full
5110,62034375,full
5110,62034390,full
5110,62034901,full
5110,62034905,full
5110,62034907,full
5110,62034909,full
5110,62034925,full
5110,62034935,full
5110,62034950,full
5110,62034960,full
5110,62034990,full
5110,62041100,full
5110,62041200,full
5110,62041310,full
5110,62041320,full
5110,62041910,full
5110,62041920,full
5110,62041940,full
5110,62041980,full
5110,62042100,full
5110,62042210,full
5110,62042230,full
5110,62042300,full
5110,62042920,full
5110,62042940,full
5110,62043110,full
5110,62043120,full
5110,62043210,full
5110,62043220,full
5110,62043310,full
5110,62043320,full
5110,62043340,full
5110,62043350,full
5110,62043920,full
5110,62043930,full
5110,62043960,full
5110,62043980,full
5110,62044110,full
5110,62044120,full
5110,62044210,full
5110,62044220,full
5110,62044230,full
5110,62044310,full
5110,62044320,full
5110,62044330,full
5110,62044340,full
5110,62044420,full
5110,62044430,full
5110,62044440,full
5110,62044910,full
5110,62044950,full
5110,62045100,full
5110,62045210,full
5110,62045220,full
5110,62045310,full
5110,62045320,full
5110,62045330,full
5110,62045910,full
5110,62045920,full
5110,62045930,full
5110,62045940,full
5110,62046105,full
5110,62046115,full
5110,62046160,full
5110,62046180,full
5110,62046203,full
5110,62046205,full
5110,62046215,full
5110,62046250,full
5110,62046260,full
5110,62046270,full
5110,62046280,full
5110,62046301,full
5110,62046302,full
5110,62046303,full
5110,62046308,full
5110,62046309,full
5110,62046311,full
5110,62046350,full
5110,62046355,full
5110,62046360,full
5110,62046365,full
5110,62046370,full
5110,62046375,full
5110,62046390,full
5110,62046901,full
5110,62046902,full
5110,62046903,full
5110,62046904,full
5110,62046905,full
5110,62046906,full
5110,62046915,full
5110,62046922,full
5110,62046928,full
5110,62046945,full
5110,62046965,full
5110,62046980,full
5110,62052010,full
5110,62052020,full
5110,62053010,full
5110,62053015,full
5110,62053020,full
5110,62059005,full
5110,62059007,full
5110,62059010,full
5110,62059030,full
5110,62059040,full
5110,62061000,full
5110,62062010,full
5110,62062020,full
5110,62062030,full
5110,62063010,full
5110,62063020,full
5110,62063030,full
5110,62064010,full
5110,62064020,full
5110,62064025,full
5110,62064030,full
5110,62069000,full
5110,62071100,full
5110,62071910,full
5110,62071990,full
5110,62072100,full
5110,62072200,full
5110,62072910,full
5110,62072990,full
5110,62079110,full
5110,62079130,full
5110,62079920,full
5110,62079940,full
5110,62079970,full
5110,62079975,full
5110,62079985,full
5110,62079990,full
5110,62081100,full
5110,62081920,full
5110,62081950,full
5110,62081990,full
5110,62082100,full
5110,62082200,full
5110,62082910,full
5110,62082990,full
5110,62089110,full
5110,62089130,full
5110,62089200,full
5110,62089920,full
5110,62089930,full
5110,62089950,full
5110,62089980,full
5110,62092010,full
5110,62092020,full
5110,62092030,full
5110,62092050,full
5110,62093010,full
5110,62093020,full
5110,62093030,full
5110,62099005,full
5110,62099010,full
5110,62099020,full
5110,62099030,full
5110,62099050,full
5110,62099090,full
5110,62101020,full
5110,62101050,full
5110,62101070,full
5110,62101090,full
5110,62102030,full
5110,62102050,full
5110,62102070,full
5110,62102090,full
5110,62103030,full
5110,62103050,full
5110,62103070,full
5110,62103090,full
5110,62104015,full
5110,62104025,full
5110,62104028,full
5110,62104029,full
5110,62104035,full
5110,62104055,full
5110,62104075,full
5110,62104080,full
5110,62105003,full
5110,62105005,full
5110,62105012,full
5110,62105022,full
5110,62105035,full
5110,62105055,full
5110,62105075,full
5110,62105080,full
5110,62111110,full
5110,62111140,full
5110,62111180,full
5110,62111210,full
5110,62111240,full
5110,62111280,full
5110,62112004,full
5110,62112008,full
5110,62112015,full
5110,62112024,full
5110,62112028,full
5110,62112034,full
5110,62112038,full
5110,62112044,full
5110,62112048,full
5110,62112054,full
5110,62112058,full
5110,62112064,full
5110,62112068,full
5110,62112074,full
5110,62112078,full
5110,62113250,full
5110,62113290,full
5110,62113350,full
5110,62113390,full
5110,62113903,full
5110,62113907,full
5110,62113915,full
5110,62113930,full
5110,62113960,full
5110,62113980,full
5110,62114205,full
5110,62114210,full
5110,62114305,full
5110,62114310,full
5110,62114903,full
5110,62114915,full
5110,62114925,full
5110,62114950,full
5110,62114960,full
5110,62114980,full
5110,62121030,full
5110,62121050,full
5110,62121070,full
5110,62121090,full
5110,62122000,full
5110,62123000,full
5110,62129000,full
5110,62132010,full
5110,62132020,full
5110,62139005,full
5110,62139007,full
5110,62139010,full
5110,62139020,full
5110,62141010,full
5110,62141020,full
5110,62142000,full
5110,62143000,full
5110,62144000,full
5110,62149000,full
5110,62151000,full
5110,62152000,full
5110,62159000,full
5110,62160005,full
5110,62160008,full
5110,62160013,full
5110,62160017,full
5110,62160019,full
5110,62160021,full
5110,62160024,full
5110,62160026,full
5110,62160029,full
5110,62160031,full
5110,62160033,full
5110,62160035,full
5110,62160038,full
5110,62160041,full
5110,62160043,full
5110,62160046,full
5110,62160054,full
5110,62160058,full
5110,62160080,full
5110,62160090,full
5110,62171010,full
5110,62171085,full
5110,62171095,full
5110,62179010,full
5110,62179090,full
5110,63011000,full
5110,63012000,full
5110,63013000,full
5110,63014000,full
5110,63019000,full
5110,63021000,full
5110,63022130,full
5110,63022150,full
5110,63022170,full
5110,63022190,full
5110,63022210,full
5110,63022220,full
5110,63022900,full
5110,63023130,full
5110,63023150,full
5110,63023170,full
5110,63023190,full
5110,63023210,full
5110,63023220,full
5110,63023900,full
5110,63024010,full
5110,63024020,full
5110,63025110,full
5110,63025120,full
5110,63025130,full
5110,63025140,full
5110,63025300,full
5110,63025910,full
5110,63025920,full
5110,63025930,full
5110,63026000,full
5110,63029100,full
5110,63029310,full
5110,63029320,full
5110,63029910,full
5110,63029915,full
5110,63029920,full
5110,63031200,full
5110,63031911,full
5110,63031921,full
5110,63039100,full
5110,63039210,full
5110,63039220,full
5110,63039900,full
5110,63041110,full
5110,63041120,full
5110,63041130,full
5110,63041905,full
5110,63041910,full
5110,63041915,full
5110,63041920,full
5110,63041930,full
5110,63042000,full
5110,63049101,full
5110,63049200,full
5110,63049300,full
5110,63049910,full
5110,63049915,full
5110,63049925,full
5110,63049935,full
5110,63049940,full
5110,63049960,full
5110,63051000,full
5110,63052000,full
5110,63053200,full
5110,63053300,full
5110,63053900,full
5110,63059000,full
5110,63061200,full
5110,63061911,full
5110,63061921,full
5110,63062210,full
5110,63062290,full
5110,63062911,full
5110,63062921,full
5110,63063000,full
5110,63064041,full
5110,63064049,full
5110,63069010,full
5110,63069050,full
5110,63071010,full
5110,63071020,full
5110,63072000,full
5110,63079030,full
5110,63079040,full
5110,63079050,full
5110,63079060,full
5110,63079068,full
5110,63079072,full
5110,63079075,full
5110,63079085,full
5110,63079089,full
5110,63079098,full
5110,63080000,full
5110,63101010,full
5110,63101020,full
5110,63109010,full
5110,63109020,full
5110,65010030,full
5110,65010060,full
5110,65010090,full
5110,65020020,full
5110,65020040,full
5110,65020060,full
5110,65020090,full
5110,65040030,full
5110,65040060,full
5110,65040090,full
5110,65050001,full
5110,65050004,full
5110,65050008,full
5110,65050015,full
5110,65050020,full
5110,65050025,full
5110,65050030,full
5110,65050040,full
5110,65050050,full
5110,65050060,full
5110,65050070,full
5110,65050080,full
5110,65050090,full
5110,65069100,full
5110,65069930,full
5110,65069960,full
5110,65070000,full
5110,70191100,full
5110,70191200,full
5110,70191305,full
5110,70191315,full
5110,70191324,full
5110,70191328,full
5110,70191335,full
5110,70191930,full
5110,70191970,full
5110,70191991,full
5110,70196105,full
5110,70196110,full
5110,70196130,full
5110,70196140,full
5110,70196170,full
5110,70196190,full
5110,70196305,full
5110,70196315,full
5110,70196330,full
5110,70196340,full
5110,70196370,full
5110,70196390,full
5110,70196405,full
5110,70196415,full
5110,70196430,full
5110,70196440,full
5110,70196470,full
5110,70196490,full
5110,70196551,full
5110,70196590,full
5110,70196630,full
5110,70196640,full
5110,70196670,full
5110,70196690,full
5110,70196930,full
5110,70196940,full
5110,70196970,full
5110,70196990,full
5110,71011030,full
5110,71011060,full
5110,71021000,full
5110,71023100,full
5110,71023900,full
5110,71031020,full
5110,71031040,full
5110,71039100,full
5110,71039910,full
5110,71039950,full
5110,72051000,full
5110,81129207,full
5110,94043040,full
5110,94043080,full
