GOODS_CODE,SUFFIX,INDENT,DESCRIPTION,IS_LEAF,START_DATE
2009799820,80,8,autres,1,01-01-2012
2009799870,10,7,autres,,01-01-2012
2009799870,80,8,en poudre,1,01-01-2012
2009799890,80,8,autres,1,01-01-2012
2009810000,10,2,Jus de tout autre fruit ou légume,,01-01-2012
2009810000,80,3,"Jus de canneberge (Vaccinium macrocarpon, Vaccinium oxycoccos); jus d'airelle rouge (Vaccinium vitis-idaea)",0,01-01-2012
2009811100,10,4,d'une valeur Brix excédant 67,,01-01-2012
2009811100,80,5,d'une valeur n'excédant pas 30 € par 100 kg poids net,0,01-01-2012
2009811111,10,6,d'une teneur en sucres d'addition n'excédant pas 30 % en poids,,27-08-2019
2009811111,80,7,en poudre,1,27-08-2019
2009811119,80,7,autres,1,27-08-2019
2009811191,10,6,autres,,27-08-2019
2009811191,80,7,en poudre,1,27-08-2019
2009811199,80,7,autres,1,27-08-2019
2009811900,80,5,autres,0,01-01-2012
2009811910,80,6,en poudre,1,01-01-2012
2009811990,80,6,autres,1,01-01-2012
2009813100,10,4,d'une valeur Brix n'excédant pas 67,,01-01-2012
2009813100,80,5,"d'une valeur excédant 30 € par 100 kg poids net, contenant des sucres d'addition",0,01-01-2012
2009813110,80,6,"Concentré de jus de canneberges (Vaccinium Macrocarpon): - d'une valeur Brix supérieure ou égale à 40 mais n'excédant pas 66, - en emballages immédiats d'un contenu de 50 litres ou plus",1,01-01-2012
2009813150,10,6,autres,,01-01-2012
2009813150,80,7,en poudre,1,01-01-2012
2009813190,80,7,autres,1,01-01-2012
2009815100,10,5,autres,,01-01-2012
2009815100,80,6,d'une teneur en sucres d'addition excédant 30 % en poids,0,01-01-2012
2009815110,80,7,en poudre,1,01-01-2012
2009815190,80,7,autres,1,01-01-2012
2009815900,80,6,d'une teneur en sucres d'addition n'excédant pas 30 % en poids,0,01-01-2012
2009815910,80,7,en poudre,1,01-01-2012
2009815990,80,7,autres,1,01-01-2012
2009819500,10,6,ne contenant pas de sucres d'addition,,01-01-2012
2009819500,80,7,Jus de fruit de l'espèce Vaccinium macrocarpon,0,01-01-2012
2009819510,80,8,en poudre,1,01-01-2012
2009819590,80,8,autres,1,01-01-2012
2009819900,80,7,autres,0,01-01-2012
2009819910,80,8,en poudre,1,01-01-2012
2009819990,80,8,autres,1,01-01-2012
2009890000,80,3,autres,0,01-01-2012
2009891100,10,4,d'une valeur Brix excédant 67,,01-01-2012
2009891100,20,5,Jus de poires,,01-01-2012
2009891100,80,6,d'une valeur n'excédant pas 22 € par 100 kg poids net,0,01-01-2012
2009891111,10,7,en poudre,,01-03-2013
2009891111,80,8,d'une teneur en sucres d'addition n'excédant pas 30 % en poids,1,01-03-2013
2009891119,80,8,autres,1,01-03-2013
2009891191,10,7,autres,,01-03-2013
2009891191,80,8,d'une teneur en sucres d'addition n'excédant pas 30 % en poids,1,01-03-2013
2009891199,80,8,autres,1,01-03-2013
2009891900,80,6,autres,0,01-01-2012
2009891910,80,7,en poudre,1,01-01-2012
2009891990,80,7,autres,1,01-01-2012
2009893400,10,5,autres,,01-01-2012
2009893400,20,6,d'une valeur n'excédant pas 30 € par 100 kg poids net,,01-01-2012
2009893400,80,7,Jus de fruits tropicaux,0,01-01-2012
2009893440,80,8,en poudre,1,01-01-2012
2009893470,80,8,autres,1,01-01-2012
2009893500,80,7,autres,0,01-01-2012
2009893521,10,8,Jus d'abricots,,01-03-2012
2009893521,20,9,en poudre,,01-03-2013
2009893521,80,10,d'une teneur en sucres d'addition n'excédant pas 30 % en poids,1,01-03-2013
2009893529,80,10,autres,1,01-03-2013
2009893531,10,9,autres,,01-03-2013
2009893531,80,10,d'une teneur en sucres d'addition n'excédant pas 30 % en poids,1,01-03-2013
2009893539,80,10,autres,1,01-03-2013
2009893541,10,8,Jus de bleuet,,21-09-2017
2009893541,20,9,en poudre,,21-09-2017
2009893541,80,10,d'une teneur en sucres d'addition n'excédant pas 30 % en poids,1,21-09-2017
2009893545,80,10,autres,1,21-09-2017
2009893547,10,9,autres,,21-09-2017
2009893547,80,10,d'une teneur en sucres d'addition n'excédant pas 30 % en poids,1,21-09-2017
2009893549,80,10,autres,1,21-09-2017
2009893551,10,8,autres,,01-03-2013
2009893551,20,9,en poudre,,01-03-2013
2009893551,80,10,d'une teneur en sucres d'addition n'excédant pas 30 % en poids,1,01-03-2013
2009893559,80,10,autres,1,01-03-2013
2009893571,10,9,autres,,01-03-2013
2009893571,80,10,d'une teneur en sucres d'addition n'excédant pas 30 % en poids,1,01-03-2013
2009893579,80,10,autres,1,01-03-2013
2009893600,10,6,autres,,01-01-2012
2009893600,80,7,Jus de fruits tropicaux,0,01-01-2012
2009893610,80,8,en poudre,1,01-01-2012
2009893690,80,8,autres,1,01-01-2012
2009893800,80,7,autres,0,01-01-2012
2009893811,10,8,Jus d'abricots,,01-01-2012
2009893811,80,9,en poudre,1,01-01-2012
2009893819,80,9,autres,1,01-01-2012
2009893821,10,8,Jus de bleuet,,21-09-2017
2009893821,80,9,en poudre,1,21-09-2017
2009893829,80,9,autres,1,21-09-2017
2009893891,10,8,autres,,01-01-2012
2009893891,80,9,en poudre,1,01-01-2012
2009893899,80,9,autres,1,01-01-2012
2009895000,10,4,d'une valeur Brix n'excédant pas 67,,01-01-2012
2009895000,20,5,Jus de poires,,01-01-2012
2009895000,80,6,"d'une valeur excédant 18 € par 100 kg poids net, contenant des sucres d'addition",0,01-01-2012
2009895010,80,7,en poudre,1,01-01-2012
2009895090,80,7,autres,1,01-01-2012
2009896100,10,6,autres,,01-01-2012
2009896100,80,7,d'une teneur en sucres d'addition excédant 30 % en poids,0,01-01-2012
2009896110,80,8,en poudre,1,01-01-2012
2009896190,80,8,autres,1,01-01-2012
2009896300,80,7,d'une teneur en sucres d'addition n'excédant pas 30 % en poids,0,01-01-2012
2009896310,80,8,en poudre,1,01-01-2012
2009896390,80,8,autres,1,01-01-2012
2009896900,80,7,ne contenant pas de sucres d'addition,0,01-01-2012
2009896910,80,8,en poudre,1,01-01-2012
2009896990,80,8,autres,1,01-01-2012
2009897100,10,5,autres,,01-01-2012
2009897100,20,6,"d'une valeur excédant 30 € par 100 kg poids net, contenant des sucres d'addition",,01-01-2012
2009897100,80,7,Jus de cerises,0,01-01-2012
2009897110,80,8,en poudre,1,01-01-2012
2009897190,80,8,autres,1,01-01-2012
2009897300,80,7,Jus de fruits tropicaux,0,01-01-2012
2009897310,80,8,en poudre,1,01-01-2025
2009897390,80,8,autres,1,01-01-2025
2009897900,80,7,autres,0,01-01-2012
2009897911,10,8,Jus d'abricots,,01-01-2012
2009897911,80,9,en poudre,1,01-01-2012
2009897919,80,9,autres,1,01-01-2012
2009897930,80,8,"Jus concentré d'acérola congelé: - d'une valeur Brix supérieure à 48 mais n'excédant pas 67, - en emballages immédiats d'un contenu de 50 litres ou plus",1,01-01-2014
2009897941,10,8,Jus de bleuet,,21-09-2017
2009897941,80,9,en poudre,1,21-09-2017
2009897949,80,9,autres,1,21-09-2017
2009897985,80,8,"Jus de baies d’açaï concentré: - de l’espèce Euterpe oleracea, - congelé, - non sucré, - ne se présentant pas sous forme de poudre, - d’une valeur Brix supérieure ou égale à 23 mais n’excédant pas 32, en emballages immmédiats d’un contenu de 10kg ou plus",1,01-01-2012
2009897991,10,8,autres,,01-01-2012
2009897991,80,9,en poudre,1,01-01-2012
2009897999,80,9,autres,1,01-01-2012
2009898500,10,6,autres,,01-01-2012
2009898500,20,7,d'une teneur en sucres d'addition excédant 30 % en poids,,01-01-2012
2009898500,80,8,Jus de fruits tropicaux,0,01-01-2012
2009898510,80,9,en poudre,1,01-01-2012
2009898590,80,9,autres,1,01-01-2012
2009898600,80,8,autres,0,01-01-2012
2009898611,10,9,Jus d'abricots,,01-01-2012
2009898611,80,10,en poudre,1,01-01-2012
2009898619,80,10,autres,1,01-01-2012
2009898621,10,9,Jus de bleuet,,21-09-2017
2009898621,80,10,en poudre,1,21-09-2017
2009898629,80,10,autres,1,21-09-2017
2009898691,10,9,autres,,01-01-2012
2009898691,80,10,en poudre,1,01-01-2012
2009898699,80,10,autres,1,01-01-2012
2009898800,10,7,d'une teneur en sucres d'addition n'excédant pas 30 % en poids,,01-01-2012
2009898800,80,8,Jus de fruits tropicaux,0,01-01-2012
2009898810,80,9,en poudre,1,01-01-2012
2009898890,80,9,autres,1,01-01-2012
2009898900,80,8,autres,0,01-01-2012
2009898911,10,9,Jus d'abricots,,01-01-2012
2009898911,80,10,en poudre,1,01-01-2012
2009898919,80,10,autres,1,01-01-2012
2009898921,10,9,Jus de bleuet,,21-09-2017
2009898921,80,10,en poudre,1,21-09-2017
2009898929,80,10,autres,1,21-09-2017
2009898991,10,9,autres,,01-01-2012
2009898991,80,10,en poudre,1,01-01-2012
2009898999,80,10,autres,1,01-01-2012
2009899600,10,7,ne contenant pas de sucres d'addition,,01-01-2012
2009899600,80,8,Jus de cerises,0,01-01-2012
2009899610,80,9,en poudre,1,01-01-2012
2009899690,80,9,autres,1,01-01-2012
2009899700,80,8,Jus de fruits tropicaux,0,01-01-2012
2009899720,80,9,en poudre,1,01-01-2025
2009899790,80,9,autres,1,01-01-2025
2009899900,80,8,autres,0,01-01-2012
2009899915,10,9,en poudre,,01-01-2015
2009899915,80,10,Jus d'abricots,1,01-01-2012
2009899917,80,10,Jus de bleuet,1,21-09-2017
2009899919,80,10,autres,1,01-01-2012
2009899992,10,9,autres,,01-01-2015
2009899992,80,10,Jus d'abricots,1,01-01-2012
2009899994,80,10,Jus de bleuet,1,21-09-2017
2009899996,80,10,"Eau de coco - non fermentée, - sans addition d'alcool ou de sucre et - en emballages immédiats d'un contenu égal ou supérieur à 20 litres",1,01-07-2016
2009899999,80,10,autres,1,01-01-2012
2009900000,80,2,Mélanges de jus,0,01-01-1972
2009901100,10,3,d'une valeur Brix excédant 67,,01-01-1972
2009901100,20,4,Mélanges de jus de pommes et de jus de poires,,01-01-1972
2009901100,80,5,d'une valeur n'excédant pas 22 € par 100 kg poids net,0,01-01-1972
2009901110,80,6,d'une teneur en sucres d'addition n'excédant pas 30 % en poids,1,01-03-2013
2009901190,80,6,autres,1,01-03-2013
2009901900,80,5,autres,1,01-01-1972
2009902100,10,4,autres,,01-01-1972
2009902100,80,5,d'une valeur n'excédant pas 30 € par 100 kg poids net,0,01-01-1972
2009902111,10,6,Mélanges de jus d’agrumes,,01-03-2013
2009902111,80,7,d'une teneur en sucres d'addition n'excédant pas 30 % en poids,1,01-03-2013
2009902119,80,7,autres,1,01-03-2013
2009902191,10,6,autres,,01-03-2013
2009902191,80,7,d'une teneur en sucres d'addition n'excédant pas 30 % en poids,1,01-03-2013
2009902199,80,7,autres,1,01-03-2013
2009902900,80,5,autres,0,01-01-1972
2009902920,80,6,Mélanges de jus d’agrumes,1,01-01-2010
2009902980,80,6,autres,1,01-01-2010
2009903100,10,3,d'une valeur Brix n'excédant pas 67,,01-01-1972
2009903100,20,4,Mélanges de jus de pommes et de jus de poires,,01-01-1972
2009903100,80,5,d'une valeur n'excédant pas 18 € par 100 kg poids net et d'une teneur en sucres d'addition excédant 30 % en poids,1,01-01-1972
2009903900,80,5,autres,1,01-01-1972
2009904100,10,4,autres,,01-01-1972
2009904100,20,5,d'une valeur excédant 30 € par 100 kg poids net,,01-01-1972
2009904100,30,6,Mélanges de jus d'agrumes et de jus d'ananas,,01-01-1972
2009904100,80,7,contenant des sucres d'addition,1,01-01-1972
2009904900,80,7,autres,1,01-01-1972
2009905100,10,6,autres,,01-01-1972
2009905100,80,7,contenant des sucres d'addition,0,01-01-1972
2009905130,80,8,Mélanges de jus d’agrumes,1,01-01-2010
2009905180,80,8,autres,1,01-01-2010
2009905900,80,7,autres,0,01-01-1972
2009905939,80,8,Mélanges de jus d’agrumes,1,01-01-2010
2009905990,80,8,autres,1,01-01-2004
2009907100,10,5,d'une valeur n'excédant pas 30 € par 100 kg poids net,,01-01-1972
2009907100,20,6,Mélanges de jus d'agrumes et de jus d'ananas,,01-01-1972
2009907100,80,7,d'une teneur en sucres d'addition excédant 30 % en poids,1,01-01-1972
2009907300,80,7,d'une teneur en sucres d'addition n'excédant pas 30 % en poids,1,01-01-1972
2009907900,80,7,ne contenant pas de sucres d'addition,1,01-01-1972
2009909200,10,6,autres,,01-01-1995
2009909200,20,7,d'une teneur en sucres d'addition excédant 30 % en poids,,01-01-1995
2009909200,80,8,Mélanges de jus de fruits tropicaux,1,01-01-1995
2009909400,80,8,autres,0,01-01-1995
2009909420,80,9,Mélanges de jus d’agrumes,1,01-01-2010
2009909480,80,9,autres,1,01-01-2010
2009909500,10,7,d'une teneur en sucres d'addition n'excédant pas 30 % en poids,,01-01-1995
2009909500,80,8,Mélanges de jus de fruits tropicaux,1,01-01-1995
2009909600,80,8,autres,0,01-01-1995
2009909620,80,9,Mélanges de jus d’agrumes,1,01-01-2010
2009909680,80,9,autres,1,01-01-2010
2009909700,10,7,ne contenant pas de sucres d'addition,,01-01-1995
2009909700,80,8,Mélanges de jus de fruits tropicaux,1,01-01-1995
2009909800,80,8,autres,0,01-01-1995
2009909820,80,9,Mélanges de jus d’agrumes,1,01-01-2010
2009909880,80,9,autres,1,01-01-2010
2100000000,80,0,PRÉPARATIONS ALIMENTAIRES DIVERSES,0,31-12-1971
2101000000,80,1,"Extraits, essences et concentrés de café, de thé ou de maté et préparations à base de ces produits ou à base de café, thé ou maté; chicorée torréfiée et autres succédanés torréfiés du café et leurs extraits, essences et concentrés",0,01-01-1972
2101110000,10,2,"Extraits, essences et concentrés de café et préparations à base de ces extraits, essences ou concentrés ou à base de café",,01-01-1996
2101110000,80,3,"Extraits, essences et concentrés",1,01-01-1996
2101120000,80,3,"Préparations à base d'extraits, essences ou concentrés ou à base de café",0,01-01-1996
2101129200,80,4,"Préparations à base d'extraits, essences ou concentrés de café",0,01-01-1996
2101129220,80,5,"ne contenant pas de matières grasses provenant du lait, de protéines du lait, de saccharose, d'isoglucose, de glucose, d'amidon ou de fécule ou contenant en poids moins de 1,5 % de matières grasses provenant du lait, moins de 2,5 % de protéines du lait, moins de 5 % de saccharose ou d'isoglucose, moins de 5 % de glucose ou d'amidon ou de fécule",1,01-01-1996
2101129292,10,5,autres,,21-09-2017
2101129292,80,6,"d'une teneur en poids net de sucre de canne ou de betterave ajouté égale ou supérieure à 65 %, des sous-positions 1701 91 à 1701 99",1,21-09-2017
2101129299,80,6,autres,1,01-01-1996
2101129800,80,4,autres,0,01-01-1996
2101129820,80,5,"ne contenant pas de matières grasses provenant du lait, de protéines du lait, de saccharose, d'isoglucose, de glucose, d'amidon ou de fécule ou contenant en poids moins de 1,5 % de matières grasses provenant du lait, moins de 2,5 % de protéines du lait, moins de 5 % de saccharose ou d'isoglucose, moins de 5 % de glucose ou d'amidon ou de fécule",1,01-01-1996
2101129892,10,5,autres,,01-06-2010
2101129892,80,6,"d'une teneur en poids de saccharose (y compris le sucre interverti calculé en saccharose) ou d'isoglucose calculé également en saccharose, égale ou supérieure à 70 %",1,01-06-2010
2101129894,10,6,autres,,21-09-2017
2101129894,80,7,"d'une teneur en poids net de sucre de canne ou de betterave ajouté égale ou supérieure à 65 %, des sous-positions 1701 91 à 1701 99",1,21-09-2017
2101129899,80,7,autres,1,21-09-2017
2101200000,80,2,"Extraits, essences et concentrés de thé ou de maté et préparations à base de ces extraits, essences ou concentrés ou à base de thé ou de maté",0,01-01-1972
2101202000,80,3,"Extraits, essences et concentrés",1,01-01-1995
2101209200,10,3,Préparations,,01-01-1995
2101209200,80,4,"à base d'extraits, essences ou concentrés de thé ou de maté",0,01-01-1995
2101209210,80,5,"ne contenant pas de matières grasses provenant du lait, de protéines du lait, de saccharose, d'isoglucose, de glucose, d'amidon ou de fécule ou contenant en poids moins de 1,5 % de matières grasses provenant du lait, moins de 2,5 % de protéines du lait, moins de 5 % de saccharose, ou d'isoglucose, moins de 5 % de glucose ou d'amidon ou de fécule",1,01-01-1995
2101209282,10,5,autres,,21-09-2017
2101209282,80,6,"d'une teneur en poids net de sucre de canne ou de betterave ajouté égale ou supérieure à 65 %, des sous-positions 1701 91 à 1701 99",1,21-09-2017
2101209299,80,6,autres,1,21-09-2017
2101209800,80,4,autres,0,01-01-1995
2101209810,80,5,"ne contenant pas de matières grasses provenant du lait, de protéines du lait, de saccharose, d'isoglucose, de glucose, d'amidon ou de fécule ou contenant en poids moins de 1,5 % de matières grasses provenant du lait, moins de 2,5 % de protéines du lait, moins de 5 % de saccharose, ou d'isoglucose, moins de 5 % de glucose ou d'amidon ou de fécule",1,01-01-1995
2101209885,10,5,autres,,01-06-2010
2101209885,80,6,"d'une teneur en poids de saccharose (y compris le sucre interverti calculé en saccharose) ou d'isoglucose calculé également en saccharose, égale ou supérieure à 70 %",1,01-06-2010
2101209887,10,6,autres,,21-09-2017
2101209887,80,7,"d'une teneur en poids net de sucre de canne ou de betterave ajouté égale ou supérieure à 65 %, des sous-positions 1701 91 à 1701 99",1,21-09-2017
2101209899,80,7,autres,1,21-09-2017
2101300000,80,2,"Chicorée torréfiée et autres succédanés torréfiés du café et leurs extraits, essences et concentrés",0,01-01-1972
2101301100,10,3,Chicorée torréfiée et autres succédanés torréfiés du café,,01-01-1972
2101301100,80,4,Chicorée torréfiée,1,01-01-1972
2101301900,80,4,autres,1,01-01-1972
2101309100,10,3,"Extraits, essences et concentrés de chicorée torréfiée et d'autres succédanés torréfiés du café",,01-01-1972
2101309100,80,4,de chicorée torréfiée,1,01-01-1972
2101309900,80,4,autres,1,01-01-1972
2102000000,80,1,Levures (vivantes ou mortes); autres micro-organismes monocellulaires morts (à l'exclusion des vaccins du n$o 3002); poudres à lever préparées,0,01-01-1972
2102100000,80,2,Levures vivantes,0,01-01-1972
2102101000,80,3,Levures mères sélectionnées (levures de culture),0,01-01-1972
2102101010,80,4,destinées à l'alimentation animale,1,01-02-2005
2102101090,80,4,autres,1,01-02-2005
2102103100,10,3,Levures de panification,,01-01-1972
2102103100,80,4,séchées,1,01-01-1972
2102103900,80,4,autres,1,01-01-1972
2102109000,80,3,autres,0,01-01-1972
2102109010,80,4,destinées à l'alimentation animale,1,01-02-2005
2102109090,80,4,autres,1,01-02-2005
2102200000,80,2,Levures mortes; autres micro-organismes monocellulaires morts,0,01-01-1972
2102201100,10,3,Levures mortes,,01-01-1972
2102201100,80,4,"en tablettes, cubes ou présentations similaires, ou bien en emballages immédiats d'un contenu net n'excédant pas 1 kg",0,01-01-1972
